 Hour_year       Day          Hour         G_on         G_o          decl      w_sunset    w_sunrise        w       Light_hours   Theta_zeta    Gamma_s     Theta_t      Theta_l    Theta_i      f_end         
        3690         154          17      1327.5      -229.5        22.3        74.6       -74.6        87.5         9.9       100.0       100.0       110.2       110.2       -79.4        63.1       -19.9
        3691         154          18      1327.5      -497.3        22.3        74.6       -74.6       102.5         9.9       112.0       112.0       103.0       103.0       -67.5        29.2       -12.1
        3692         154          19      1327.5      -750.0        22.3        74.6       -74.6       117.5         9.9       124.4       124.4        96.0        96.0       -55.5         8.6        -4.9
        3693         154          20      1327.5      -970.3        22.3        74.6       -74.6       132.5         9.9       137.0       137.0        88.1        88.1       -43.0        -1.7         1.3
        3694         154          21      1327.5     -1143.2        22.3        74.6       -74.6       147.5         9.9       149.4       149.4        77.9        77.9       -30.0        -7.1         6.1
        3695         154          22      1327.5     -1256.8        22.3        74.6       -74.6       162.5         9.9       161.2       161.2        59.7        59.7       -16.4        -9.7         9.3
        3696         154          23      1327.5     -1303.5        22.3        74.6       -74.6       177.5         9.9       169.1       169.1        12.3        12.3        -2.4       -10.7        10.7
        3697         155           0      1327.2     -1279.7        22.3        74.6       -74.6      -167.5         9.9       164.6       164.6       -49.1       -49.1        11.7       -10.2        10.0
        3698         155           1      1327.2     -1187.7        22.3        74.6       -74.6      -152.5         9.9       153.5       153.5       -73.2       -73.2        25.5        -8.2         7.4
        3699         155           2      1327.2     -1033.6        22.3        74.6       -74.6      -137.5         9.9       141.1       141.1       -85.1       -85.1        38.8        -3.9         3.1
        3700         155           3      1327.2      -827.6        22.3        74.6       -74.6      -122.5         9.9       128.6       128.6       -93.5       -93.5        51.4         4.4        -2.7
        3701         155           4      1327.2      -584.0        22.3        74.6       -74.6      -107.5         9.9       116.1       116.1      -100.7      -100.7        63.5        20.8        -9.6
        3702         155           5      1327.2      -319.2        22.3        74.6       -74.6       -92.5         9.9       103.9       103.9      -107.8      -107.8        75.4        50.9       -17.2
        3703         155           6      1327.2       -51.4        22.3        74.6       -74.6       -77.5         9.9        92.2        92.2      -115.3      -115.3        87.5        84.8       -25.3
        3704         155           7      1327.2       201.2        22.3        74.6       -74.6       -62.5         9.9        81.3        81.3      -123.9      -123.9       -79.5       -74.6       -33.4
        3705         155           8      1327.2       421.4        22.3        74.6       -74.6       -47.5         9.9        71.5        71.5      -134.0      -134.0       -65.0       -64.3       -41.2
        3706         155           9      1327.2       594.2        22.3        74.6       -74.6       -32.5         9.9        63.4        63.4      -146.2      -146.2       -48.0       -58.9       -48.0
        3707         155          10      1327.2       707.8        22.3        74.6       -74.6       -17.5         9.9        57.8        57.8      -160.8      -160.8       -27.5       -56.3       -53.0
        3708         155          11      1327.2       754.5        22.3        74.6       -74.6        -2.5         9.9        55.4        55.4      -177.2      -177.2        -4.1       -55.3       -55.3
        3709         155          12      1327.2       731.1        22.3        74.6       -74.6        12.5         9.9        56.6        56.6       166.1       166.1        20.0       -55.8       -54.1
        3710         155          13      1327.2       639.1        22.3        74.6       -74.6        27.5         9.9        61.2        61.2       150.8       150.8        41.6       -57.8       -49.9
        3711         155          14      1327.2       484.9        22.3        74.6       -74.6        42.5         9.9        68.6        68.6       137.8       137.8        59.7       -62.1       -43.6
        3712         155          15      1327.2       279.0        22.3        74.6       -74.6        57.5         9.9        77.9        77.9       127.0       127.0        74.9       -70.4       -36.1
        3713         155          16      1327.2        35.4        22.3        74.6       -74.6        72.5         9.9        88.5        88.5       118.0       118.0        88.3       -86.8       -28.0
        3714         155          17      1327.2      -229.4        22.3        74.6       -74.6        87.5         9.9       100.0       100.0       110.2       110.2       -79.4        63.1       -19.9
        3715         155          18      1327.2      -497.2        22.3        74.6       -74.6       102.5         9.9       112.0       112.0       103.0       103.0       -67.5        29.2       -12.1
        3716         155          19      1327.2      -749.8        22.3        74.6       -74.6       117.5         9.9       124.4       124.4        96.0        96.0       -55.5         8.6        -4.9
        3717         155          20      1327.2      -970.0        22.3        74.6       -74.6       132.5         9.9       137.0       137.0        88.1        88.1       -43.0        -1.7         1.3
        3718         155          21      1327.2     -1142.8        22.3        74.6       -74.6       147.5         9.9       149.4       149.4        77.9        77.9       -30.0        -7.1         6.1
        3719         155          22      1327.2     -1256.4        22.3        74.6       -74.6       162.5         9.9       161.2       161.2        59.7        59.7       -16.4        -9.7         9.3
        3720         155          23      1327.2     -1303.1        22.3        74.6       -74.6       177.5         9.9       169.1       169.1        12.3        12.3        -2.4       -10.7        10.7
        3721         156           0      1326.8     -1279.9        22.4        74.5       -74.5      -167.5         9.9       164.7       164.7       -49.4       -49.4        11.7       -10.1         9.9
        3722         156           1      1326.8     -1188.1        22.4        74.5       -74.5      -152.5         9.9       153.6       153.6       -73.5       -73.5        25.5        -8.0         7.3
        3723         156           2      1326.8     -1034.0        22.4        74.5       -74.5      -137.5         9.9       141.2       141.2       -85.3       -85.3        38.7        -3.8         2.9
        3724         156           3      1326.8      -828.3        22.4        74.5       -74.5      -122.5         9.9       128.6       128.6       -93.6       -93.6        51.3         4.5        -2.8
        3725         156           4      1326.8      -585.0        22.4        74.5       -74.5      -107.5         9.9       116.2       116.2      -100.8      -100.8        63.4        20.9        -9.7
        3726         156           5      1326.8      -320.5        22.4        74.5       -74.5       -92.5         9.9       104.0       104.0      -107.9      -107.9        75.3        51.0       -17.3
        3727         156           6      1326.8       -53.0        22.4        74.5       -74.5       -77.5         9.9        92.3        92.3      -115.4      -115.4        87.5        84.7       -25.4
        3728         156           7      1326.8       199.3        22.4        74.5       -74.5       -62.5         9.9        81.4        81.4      -124.0      -124.0       -79.6       -74.8       -33.5
        3729         156           8      1326.8       419.2        22.4        74.5       -74.5       -47.5         9.9        71.6        71.6      -134.1      -134.1       -65.1       -64.4       -41.3
        3730         156           9      1326.8       591.8        22.4        74.5       -74.5       -32.5         9.9        63.5        63.5      -146.3      -146.3       -48.1       -59.1       -48.1
        3731         156          10      1326.8       705.3        22.4        74.5       -74.5       -17.5         9.9        57.9        57.9      -160.8      -160.8       -27.6       -56.4       -53.1
        3732         156          11      1326.8       752.0        22.4        74.5       -74.5        -2.5         9.9        55.5        55.5      -177.2      -177.2        -4.1       -55.4       -55.4
        3733         156          12      1326.8       728.6        22.4        74.5       -74.5        12.5         9.9        56.7        56.7       166.1       166.1        20.0       -55.9       -54.2
        3734         156          13      1326.8       636.7        22.4        74.5       -74.5        27.5         9.9        61.3        61.3       150.9       150.9        41.7       -58.0       -50.0
        3735         156          14      1326.8       482.7        22.4        74.5       -74.5        42.5         9.9        68.7        68.7       137.9       137.9        59.8       -62.2       -43.7
        3736         156          15      1326.8       277.0        22.4        74.5       -74.5        57.5         9.9        77.9        77.9       127.1       127.1        75.0       -70.5       -36.2
        3737         156          16      1326.8        33.6        22.4        74.5       -74.5        72.5         9.9        88.5        88.5       118.1       118.1        88.4       -86.9       -28.1
        3738         156          17      1326.8      -230.8        22.4        74.5       -74.5        87.5         9.9       100.0       100.0       110.3       110.3       -79.3        63.0       -20.0
        3739         156          18      1326.8      -498.3        22.4        74.5       -74.5       102.5         9.9       112.1       112.1       103.2       103.2       -67.4        29.3       -12.2
        3740         156          19      1326.8      -750.6        22.4        74.5       -74.5       117.5         9.9       124.5       124.5        96.1        96.1       -55.4         8.8        -5.0
        3741         156          20      1326.8      -970.6        22.4        74.5       -74.5       132.5         9.9       137.0       137.0        88.3        88.3       -43.0        -1.6         1.2
        3742         156          21      1326.8     -1143.2        22.4        74.5       -74.5       147.5         9.9       149.5       149.5        78.1        78.1       -30.0        -6.9         6.0
        3743         156          22      1326.8     -1256.7        22.4        74.5       -74.5       162.5         9.9       161.3       161.3        60.0        60.0       -16.4        -9.6         9.2
        3744         156          23      1326.8     -1303.3        22.4        74.5       -74.5       177.5         9.9       169.2       169.2        12.4        12.4        -2.4       -10.6        10.5
        3745         157           0      1326.5     -1280.1        22.5        74.4       -74.4      -167.5         9.9       164.8       164.8       -49.7       -49.7        11.7       -10.0         9.8
        3746         157           1      1326.5     -1188.3        22.5        74.4       -74.4      -152.5         9.9       153.6       153.6       -73.7       -73.7        25.5        -7.9         7.2
        3747         157           2      1326.5     -1034.5        22.5        74.4       -74.4      -137.5         9.9       141.2       141.2       -85.5       -85.5        38.7        -3.6         2.8
        3748         157           3      1326.5      -829.0        22.5        74.4       -74.4      -122.5         9.9       128.7       128.7       -93.8       -93.8        51.3         4.7        -2.9
        3749         157           4      1326.5      -585.9        22.5        74.4       -74.4      -107.5         9.9       116.2       116.2      -100.9      -100.9        63.4        21.1        -9.8
        3750         157           5      1326.5      -321.8        22.5        74.4       -74.4       -92.5         9.9       104.0       104.0      -108.0      -108.0        75.3        51.0       -17.4
        3751         157           6      1326.5       -54.6        22.5        74.4       -74.4       -77.5         9.9        92.4        92.4      -115.5      -115.5        87.4        84.5       -25.5
        3752         157           7      1326.5       197.5        22.5        74.4       -74.4       -62.5         9.9        81.4        81.4      -124.1      -124.1       -79.7       -75.0       -33.6
        3753         157           8      1326.5       417.2        22.5        74.4       -74.4       -47.5         9.9        71.7        71.7      -134.2      -134.2       -65.2       -64.6       -41.4
        3754         157           9      1326.5       589.6        22.5        74.4       -74.4       -32.5         9.9        63.6        63.6      -146.4      -146.4       -48.1       -59.2       -48.2
        3755         157          10      1326.5       703.0        22.5        74.4       -74.4       -17.5         9.9        58.0        58.0      -160.9      -160.9       -27.7       -56.5       -53.3
        3756         157          11      1326.5       749.5        22.5        74.4       -74.4        -2.5         9.9        55.6        55.6      -177.2      -177.2        -4.1       -55.6       -55.5
        3757         157          12      1326.5       726.2        22.5        74.4       -74.4        12.5         9.9        56.8        56.8       166.2       166.2        20.1       -56.0       -54.4
        3758         157          13      1326.5       634.4        22.5        74.4       -74.4        27.5         9.9        61.4        61.4       150.9       150.9        41.7       -58.1       -50.1
        3759         157          14      1326.5       480.6        22.5        74.4       -74.4        42.5         9.9        68.8        68.8       138.0       138.0        59.9       -62.4       -43.8
        3760         157          15      1326.5       275.1        22.5        74.4       -74.4        57.5         9.9        78.0        78.0       127.2       127.2        75.1       -70.7       -36.3
        3761         157          16      1326.5        32.0        22.5        74.4       -74.4        72.5         9.9        88.6        88.6       118.2       118.2        88.4       -87.1       -28.2
        3762         157          17      1326.5      -232.1        22.5        74.4       -74.4        87.5         9.9       100.1       100.1       110.4       110.4       -79.3        63.0       -20.1
        3763         157          18      1326.5      -499.3        22.5        74.4       -74.4       102.5         9.9       112.1       112.1       103.3       103.3       -67.3        29.5       -12.3
        3764         157          19      1326.5      -751.4        22.5        74.4       -74.4       117.5         9.9       124.5       124.5        96.2        96.2       -55.3         9.0        -5.1
        3765         157          20      1326.5      -971.1        22.5        74.4       -74.4       132.5         9.9       137.1       137.1        88.5        88.5       -42.9        -1.4         1.1
        3766         157          21      1326.5     -1143.5        22.5        74.4       -74.4       147.5         9.9       149.6       149.6        78.3        78.3       -29.9        -6.8         5.9
        3767         157          22      1326.5     -1256.9        22.5        74.4       -74.4       162.5         9.9       161.4       161.4        60.3        60.3       -16.3        -9.5         9.1
        3768         157          23      1326.5     -1303.4        22.5        74.4       -74.4       177.5         9.9       169.3       169.3        12.5        12.5        -2.3       -10.4        10.4
        3769         158           0      1326.1     -1280.2        22.7        74.3       -74.3      -167.5         9.9       164.9       164.9       -50.0       -50.0        11.7        -9.9         9.7
        3770         158           1      1326.1     -1188.6        22.7        74.3       -74.3      -152.5         9.9       153.7       153.7       -73.9       -73.9        25.4        -7.8         7.1
        3771         158           2      1326.1     -1034.9        22.7        74.3       -74.3      -137.5         9.9       141.3       141.3       -85.6       -85.6        38.6        -3.5         2.7
        3772         158           3      1326.1      -829.6        22.7        74.3       -74.3      -122.5         9.9       128.7       128.7       -93.9       -93.9        51.2         4.8        -3.0
        3773         158           4      1326.1      -586.8        22.7        74.3       -74.3      -107.5         9.9       116.3       116.3      -101.0      -101.0        63.3        21.2        -9.9
        3774         158           5      1326.1      -322.9        22.7        74.3       -74.3       -92.5         9.9       104.1       104.1      -108.1      -108.1        75.2        51.0       -17.5
        3775         158           6      1326.1       -56.0        22.7        74.3       -74.3       -77.5         9.9        92.4        92.4      -115.6      -115.6        87.3        84.4       -25.6
        3776         158           7      1326.1       195.8        22.7        74.3       -74.3       -62.5         9.9        81.5        81.5      -124.1      -124.1       -79.8       -75.1       -33.7
        3777         158           8      1326.1       415.3        22.7        74.3       -74.3       -47.5         9.9        71.8        71.8      -134.2      -134.2       -65.3       -64.7       -41.5
        3778         158           9      1326.1       587.5        22.7        74.3       -74.3       -32.5         9.9        63.7        63.7      -146.4      -146.4       -48.2       -59.3       -48.3
        3779         158          10      1326.1       700.7        22.7        74.3       -74.3       -17.5         9.9        58.1        58.1      -160.9      -160.9       -27.7       -56.6       -53.4
        3780         158          11      1326.1       747.3        22.7        74.3       -74.3        -2.5         9.9        55.7        55.7      -177.2      -177.2        -4.1       -55.7       -55.6
        3781         158          12      1326.1       723.9        22.7        74.3       -74.3        12.5         9.9        56.9        56.9       166.2       166.2        20.1       -56.1       -54.5
        3782         158          13      1326.1       632.3        22.7        74.3       -74.3        27.5         9.9        61.5        61.5       151.0       151.0        41.8       -58.2       -50.2
        3783         158          14      1326.1       478.6        22.7        74.3       -74.3        42.5         9.9        68.8        68.8       138.0       138.0        59.9       -62.5       -43.9
        3784         158          15      1326.1       273.3        22.7        74.3       -74.3        57.5         9.9        78.1        78.1       127.3       127.3        75.2       -70.8       -36.4
        3785         158          16      1326.1        30.5        22.7        74.3       -74.3        72.5         9.9        88.7        88.7       118.3       118.3        88.5       -87.2       -28.3
        3786         158          17      1326.1      -233.4        22.7        74.3       -74.3        87.5         9.9       100.1       100.1       110.5       110.5       -79.2        63.0       -20.2
        3787         158          18      1326.1      -500.3        22.7        74.3       -74.3       102.5         9.9       112.2       112.2       103.4       103.4       -67.3        29.6       -12.4
        3788         158          19      1326.1      -752.1        22.7        74.3       -74.3       117.5         9.9       124.6       124.6        96.3        96.3       -55.3         9.1        -5.2
        3789         158          20      1326.1      -971.6        22.7        74.3       -74.3       132.5         9.9       137.1       137.1        88.6        88.6       -42.9        -1.3         1.0
        3790         158          21      1326.1     -1143.8        22.7        74.3       -74.3       147.5         9.9       149.6       149.6        78.5        78.5       -29.9        -6.7         5.8
        3791         158          22      1326.1     -1257.0        22.7        74.3       -74.3       162.5         9.9       161.4       161.4        60.6        60.6       -16.3        -9.4         9.0
        3792         158          23      1326.1     -1303.6        22.7        74.3       -74.3       177.5         9.9       169.4       169.4        12.7        12.7        -2.3       -10.3        10.3
        3793         159           0      1325.8     -1280.3        22.8        74.2       -74.2      -167.5         9.9       165.0       165.0       -50.3       -50.3        11.7        -9.8         9.6
        3794         159           1      1325.8     -1188.8        22.8        74.2       -74.2      -152.5         9.9       153.7       153.7       -74.1       -74.1        25.4        -7.7         7.0
        3795         159           2      1325.8     -1035.3        22.8        74.2       -74.2      -137.5         9.9       141.3       141.3       -85.8       -85.8        38.6        -3.4         2.6
        3796         159           3      1325.8      -830.2        22.8        74.2       -74.2      -122.5         9.9       128.8       128.8       -94.0       -94.0        51.2         5.0        -3.1
        3797         159           4      1325.8      -587.6        22.8        74.2       -74.2      -107.5         9.9       116.3       116.3      -101.1      -101.1        63.3        21.4       -10.0
        3798         159           5      1325.8      -324.0        22.8        74.2       -74.2       -92.5         9.9       104.1       104.1      -108.2      -108.2        75.1        51.1       -17.6
        3799         159           6      1325.8       -57.3        22.8        74.2       -74.2       -77.5         9.9        92.5        92.5      -115.7      -115.7        87.2        84.3       -25.7
        3800         159           7      1325.8       194.2        22.8        74.2       -74.2       -62.5         9.9        81.6        81.6      -124.2      -124.2       -79.8       -75.2       -33.8
        3801         159           8      1325.8       413.5        22.8        74.2       -74.2       -47.5         9.9        71.8        71.8      -134.3      -134.3       -65.4       -64.8       -41.6
        3802         159           9      1325.8       585.5        22.8        74.2       -74.2       -32.5         9.9        63.8        63.8      -146.5      -146.5       -48.3       -59.4       -48.4
        3803         159          10      1325.8       698.6        22.8        74.2       -74.2       -17.5         9.9        58.2        58.2      -161.0      -161.0       -27.8       -56.7       -53.5
        3804         159          11      1325.8       745.1        22.8        74.2       -74.2        -2.5         9.9        55.8        55.8      -177.2      -177.2        -4.1       -55.8       -55.7
        3805         159          12      1325.8       721.8        22.8        74.2       -74.2        12.5         9.9        57.0        57.0       166.2       166.2        20.1       -56.2       -54.6
        3806         159          13      1325.8       630.2        22.8        74.2       -74.2        27.5         9.9        61.6        61.6       151.1       151.1        41.9       -58.3       -50.3
        3807         159          14      1325.8       476.7        22.8        74.2       -74.2        42.5         9.9        68.9        68.9       138.1       138.1        60.0       -62.6       -44.0
        3808         159          15      1325.8       271.7        22.8        74.2       -74.2        57.5         9.9        78.2        78.2       127.4       127.4        75.2       -71.0       -36.5
        3809         159          16      1325.8        29.1        22.8        74.2       -74.2        72.5         9.9        88.7        88.7       118.4       118.4        88.6       -87.4       -28.4
        3810         159          17      1325.8      -234.5        22.8        74.2       -74.2        87.5         9.9       100.2       100.2       110.6       110.6       -79.1        62.9       -20.3
        3811         159          18      1325.8      -501.2        22.8        74.2       -74.2       102.5         9.9       112.2       112.2       103.5       103.5       -67.2        29.7       -12.5
        3812         159          19      1325.8      -752.7        22.8        74.2       -74.2       117.5         9.9       124.6       124.6        96.4        96.4       -55.2         9.2        -5.3
        3813         159          20      1325.8      -972.0        22.8        74.2       -74.2       132.5         9.9       137.2       137.2        88.7        88.7       -42.8        -1.2         0.9
        3814         159          21      1325.8     -1144.1        22.8        74.2       -74.2       147.5         9.9       149.6       149.6        78.7        78.7       -29.9        -6.6         5.7
        3815         159          22      1325.8     -1257.2        22.8        74.2       -74.2       162.5         9.9       161.5       161.5        60.9        60.9       -16.3        -9.3         8.9
        3816         159          23      1325.8     -1303.7        22.8        74.2       -74.2       177.5         9.9       169.5       169.5        12.8        12.8        -2.3       -10.2        10.2
        3817         160           0      1325.5     -1280.4        22.8        74.1       -74.1      -167.5         9.9       165.0       165.0       -50.5       -50.5        11.7        -9.7         9.5
        3818         160           1      1325.5     -1189.0        22.8        74.1       -74.1      -152.5         9.9       153.8       153.8       -74.3       -74.3        25.4        -7.6         6.9
        3819         160           2      1325.5     -1035.6        22.8        74.1       -74.1      -137.5         9.9       141.4       141.4       -85.9       -85.9        38.5        -3.3         2.5
        3820         160           3      1325.5      -830.7        22.8        74.1       -74.1      -122.5         9.9       128.8       128.8       -94.1       -94.1        51.1         5.1        -3.2
        3821         160           4      1325.5      -588.4        22.8        74.1       -74.1      -107.5         9.9       116.4       116.4      -101.2      -101.2        63.2        21.5       -10.1
        3822         160           5      1325.5      -325.0        22.8        74.1       -74.1       -92.5         9.9       104.2       104.2      -108.3      -108.3        75.1        51.1       -17.7
        3823         160           6      1325.5       -58.6        22.8        74.1       -74.1       -77.5         9.9        92.5        92.5      -115.8      -115.8        87.2        84.2       -25.7
        3824         160           7      1325.5       192.7        22.8        74.1       -74.1       -62.5         9.9        81.6        81.6      -124.3      -124.3       -79.9       -75.4       -33.9
        3825         160           8      1325.5       411.8        22.8        74.1       -74.1       -47.5         9.9        71.9        71.9      -134.4      -134.4       -65.4       -65.0       -41.7
        3826         160           9      1325.5       583.7        22.8        74.1       -74.1       -32.5         9.9        63.9        63.9      -146.5      -146.5       -48.4       -59.5       -48.5
        3827         160          10      1325.5       696.7        22.8        74.1       -74.1       -17.5         9.9        58.3        58.3      -161.0      -161.0       -27.8       -56.8       -53.5
        3828         160          11      1325.5       743.1        22.8        74.1       -74.1        -2.5         9.9        55.9        55.9      -177.2      -177.2        -4.1       -55.9       -55.8
        3829         160          12      1325.5       719.8        22.8        74.1       -74.1        12.5         9.9        57.1        57.1       166.3       166.3        20.2       -56.3       -54.7
        3830         160          13      1325.5       628.3        22.8        74.1       -74.1        27.5         9.9        61.7        61.7       151.1       151.1        41.9       -58.4       -50.4
        3831         160          14      1325.5       475.0        22.8        74.1       -74.1        42.5         9.9        69.0        69.0       138.2       138.2        60.1       -62.7       -44.1
        3832         160          15      1325.5       270.1        22.8        74.1       -74.1        57.5         9.9        78.2        78.2       127.5       127.5        75.3       -71.1       -36.5
        3833         160          16      1325.5        27.7        22.8        74.1       -74.1        72.5         9.9        88.8        88.8       118.5       118.5        88.6       -87.5       -28.5
        3834         160          17      1325.5      -235.6        22.8        74.1       -74.1        87.5         9.9       100.2       100.2       110.7       110.7       -79.1        62.9       -20.3
        3835         160          18      1325.5      -502.0        22.8        74.1       -74.1       102.5         9.9       112.3       112.3       103.6       103.6       -67.2        29.8       -12.5
        3836         160          19      1325.5      -753.3        22.8        74.1       -74.1       117.5         9.9       124.6       124.6        96.6        96.6       -55.2         9.4        -5.4
        3837         160          20      1325.5      -972.4        22.8        74.1       -74.1       132.5         9.9       137.2       137.2        88.9        88.9       -42.8        -1.0         0.8
        3838         160          21      1325.5     -1144.3        22.8        74.1       -74.1       147.5         9.9       149.7       149.7        78.8        78.8       -29.8        -6.5         5.6
        3839         160          22      1325.5     -1257.3        22.8        74.1       -74.1       162.5         9.9       161.5       161.5        61.1        61.1       -16.3        -9.2         8.8
        3840         160          23      1325.5     -1303.8        22.8        74.1       -74.1       177.5         9.9       169.6       169.6        12.9        12.9        -2.3       -10.1        10.1
        3841         161           0      1325.2     -1280.5        22.9        74.0       -74.0      -167.5         9.9       165.1       165.1       -50.8       -50.8        11.7        -9.6         9.4
        3842         161           1      1325.2     -1189.1        22.9        74.0       -74.0      -152.5         9.9       153.8       153.8       -74.5       -74.5        25.4        -7.5         6.8
        3843         161           2      1325.2     -1035.9        22.9        74.0       -74.0      -137.5         9.9       141.4       141.4       -86.1       -86.1        38.5        -3.1         2.5
        3844         161           3      1325.2      -831.2        22.9        74.0       -74.0      -122.5         9.9       128.8       128.8       -94.2       -94.2        51.1         5.2        -3.3
        3845         161           4      1325.2      -589.1        22.9        74.0       -74.0      -107.5         9.9       116.4       116.4      -101.3      -101.3        63.2        21.6       -10.1
        3846         161           5      1325.2      -325.9        22.9        74.0       -74.0       -92.5         9.9       104.2       104.2      -108.3      -108.3        75.0        51.1       -17.8
        3847         161           6      1325.2       -59.8        22.9        74.0       -74.0       -77.5         9.9        92.6        92.6      -115.8      -115.8        87.1        84.1       -25.8
        3848         161           7      1325.2       191.3        22.9        74.0       -74.0       -62.5         9.9        81.7        81.7      -124.4      -124.4       -80.0       -75.5       -33.9
        3849         161           8      1325.2       410.2        22.9        74.0       -74.0       -47.5         9.9        72.0        72.0      -134.4      -134.4       -65.5       -65.1       -41.7
        3850         161           9      1325.2       581.9        22.9        74.0       -74.0       -32.5         9.9        64.0        64.0      -146.6      -146.6       -48.4       -59.6       -48.6
        3851         161          10      1325.2       694.9        22.9        74.0       -74.0       -17.5         9.9        58.4        58.4      -161.0      -161.0       -27.8       -56.9       -53.6
        3852         161          11      1325.2       741.3        22.9        74.0       -74.0        -2.5         9.9        56.0        56.0      -177.2      -177.2        -4.1       -56.0       -55.9
        3853         161          12      1325.2       718.0        22.9        74.0       -74.0        12.5         9.9        57.2        57.2       166.3       166.3        20.2       -56.4       -54.7
        3854         161          13      1325.2       626.6        22.9        74.0       -74.0        27.5         9.9        61.8        61.8       151.1       151.1        42.0       -58.5       -50.5
        3855         161          14      1325.2       473.3        22.9        74.0       -74.0        42.5         9.9        69.1        69.1       138.2       138.2        60.1       -62.9       -44.2
        3856         161          15      1325.2       268.6        22.9        74.0       -74.0        57.5         9.9        78.3        78.3       127.5       127.5        75.4       -71.2       -36.6
        3857         161          16      1325.2        26.5        22.9        74.0       -74.0        72.5         9.9        88.9        88.9       118.5       118.5        88.7       -87.6       -28.5
        3858         161          17      1325.2      -236.6        22.9        74.0       -74.0        87.5         9.9       100.3       100.3       110.8       110.8       -79.0        62.9       -20.4
        3859         161          18      1325.2      -502.8        22.9        74.0       -74.0       102.5         9.9       112.3       112.3       103.6       103.6       -67.1        29.9       -12.6
        3860         161          19      1325.2      -753.9        22.9        74.0       -74.0       117.5         9.9       124.7       124.7        96.7        96.7       -55.1         9.5        -5.5
        3861         161          20      1325.2      -972.8        22.9        74.0       -74.0       132.5         9.9       137.2       137.2        89.0        89.0       -42.8        -0.9         0.7
        3862         161          21      1325.2     -1144.5        22.9        74.0       -74.0       147.5         9.9       149.7       149.7        79.0        79.0       -29.8        -6.4         5.5
        3863         161          22      1325.2     -1257.4        22.9        74.0       -74.0       162.5         9.9       161.6       161.6        61.3        61.3       -16.3        -9.1         8.7
        3864         161          23      1325.2     -1303.8        22.9        74.0       -74.0       177.5         9.9       169.7       169.7        13.0        13.0        -2.3       -10.0        10.0
        3865         162           0      1324.9     -1280.6        23.0        74.0       -74.0      -167.5         9.9       165.1       165.1       -51.0       -51.0        11.6        -9.5         9.3
        3866         162           1      1324.9     -1189.3        23.0        74.0       -74.0      -152.5         9.9       153.9       153.9       -74.6       -74.6        25.3        -7.4         6.7
        3867         162           2      1324.9     -1036.2        23.0        74.0       -74.0      -137.5         9.9       141.5       141.5       -86.2       -86.2        38.5        -3.0         2.4
        3868         162           3      1324.9      -831.6        23.0        74.0       -74.0      -122.5         9.9       128.9       128.9       -94.3       -94.3        51.0         5.3        -3.4
        3869         162           4      1324.9      -589.7        23.0        74.0       -74.0      -107.5         9.9       116.4       116.4      -101.4      -101.4        63.1        21.7       -10.2
        3870         162           5      1324.9      -326.8        23.0        74.0       -74.0       -92.5         9.9       104.3       104.3      -108.4      -108.4        75.0        51.1       -17.8
        3871         162           6      1324.9       -60.8        23.0        74.0       -74.0       -77.5         9.9        92.6        92.6      -115.9      -115.9        87.1        84.0       -25.9
        3872         162           7      1324.9       190.0        23.0        74.0       -74.0       -62.5         9.9        81.8        81.8      -124.4      -124.4       -80.0       -75.6       -34.0
        3873         162           8      1324.9       408.7        23.0        74.0       -74.0       -47.5         9.9        72.0        72.0      -134.5      -134.5       -65.6       -65.2       -41.8
        3874         162           9      1324.9       580.3        23.0        74.0       -74.0       -32.5         9.9        64.0        64.0      -146.6      -146.6       -48.5       -59.7       -48.7
        3875         162          10      1324.9       693.2        23.0        74.0       -74.0       -17.5         9.9        58.5        58.5      -161.0      -161.0       -27.9       -57.0       -53.7
        3876         162          11      1324.9       739.5        23.0        74.0       -74.0        -2.5         9.9        56.1        56.1      -177.2      -177.2        -4.1       -56.0       -56.0
        3877         162          12      1324.9       716.3        23.0        74.0       -74.0        12.5         9.9        57.3        57.3       166.3       166.3        20.2       -56.5       -54.8
        3878         162          13      1324.9       624.9        23.0        74.0       -74.0        27.5         9.9        61.9        61.9       151.2       151.2        42.0       -58.6       -50.6
        3879         162          14      1324.9       471.8        23.0        74.0       -74.0        42.5         9.9        69.1        69.1       138.3       138.3        60.2       -63.0       -44.2
        3880         162          15      1324.9       267.3        23.0        74.0       -74.0        57.5         9.9        78.4        78.4       127.6       127.6        75.4       -71.3       -36.7
        3881         162          16      1324.9        25.4        23.0        74.0       -74.0        72.5         9.9        88.9        88.9       118.6       118.6        88.8       -87.7       -28.6
        3882         162          17      1324.9      -237.6        23.0        74.0       -74.0        87.5         9.9       100.3       100.3       110.8       110.8       -79.0        62.9       -20.5
        3883         162          18      1324.9      -503.5        23.0        74.0       -74.0       102.5         9.9       112.3       112.3       103.7       103.7       -67.1        30.0       -12.7
        3884         162          19      1324.9      -754.4        23.0        74.0       -74.0       117.5         9.9       124.7       124.7        96.7        96.7       -55.1         9.6        -5.5
        3885         162          20      1324.9      -973.1        23.0        74.0       -74.0       132.5         9.9       137.3       137.3        89.1        89.1       -42.7        -0.8         0.6
        3886         162          21      1324.9     -1144.7        23.0        74.0       -74.0       147.5         9.9       149.8       149.8        79.1        79.1       -29.8        -6.3         5.4
        3887         162          22      1324.9     -1257.5        23.0        74.0       -74.0       162.5         9.9       161.6       161.6        61.5        61.5       -16.3        -9.0         8.6
