#  day  time	GHI	DNI	DHI	Tamb	rH	WS12	WS06	WD
#  [day]  [time]	[W/m2]	[W/m2]	[W/m2]	[C]	[%]	[m/s]	[m/s]	[°]
18/02/2013 15:20	909	982	86.3	33.32	12.49	4.011	3.42	10
18/02/2013 15:30	878	976	84.9	32.51	13.35	4.138	3.694	45
18/02/2013 15:40	847	969	84.8	33.13	12.99	5.268	4.743	353
18/02/2013 15:50	815	963	83.9	32.99	13.01	3.9	3.583	349
18/02/2013 16:00	775.8	949	83	33.23	12.25	3.729	3.283	359
18/02/2013 16:10	736.4	935	83.3	33.02	12.26	4.988	4.306	16
18/02/2013 16:20	697.2	920	84	33.32	11.88	5.578	4.622	348
18/02/2013 16:30	655.1	904	83.6	32.27	12.4	5.748	5.447	39
18/02/2013 16:40	613.1	887	83	32.16	12.44	4.402	3.995	39
18/02/2013 16:50	570	869	81.4	32.21	12.63	5.194	4.54	9
18/02/2013 17:00	527.1	852	79.81	32.71	12.53	5.24	4.459	359
18/02/2013 17:10	480.3	826	77.65	32.69	12.46	5.162	4.486	12
18/02/2013 17:20	437.2	809	74.56	32.56	12.56	5.877	5.102	4
18/02/2013 17:30	393.6	790.2	70.83	32.18	12.5	8.03	6.593	5
18/02/2013 17:40	350.9	768.2	67.07	31.91	12.62	6.905	5.727	8
18/02/2013 17:50	308.1	739.6	62.81	31.79	12.41	6.923	5.464	6
18/02/2013 18:00	266.8	707	57.96	31.31	12.23	7.788	6.703	13
18/02/2013 18:10	228.4	673.8	52.7	31.07	11.98	8.2	7.314	17
18/02/2013 18:20	190.7	633.5	46.63	30.88	11.42	8.22	7.161	14
18/02/2013 18:30	154.6	586.8	40.4	30.55	10.93	8.5	7.812	21
18/02/2013 18:40	96	376.9	33.71	30.15	10.4	8.83	8.41	29
18/02/2013 18:50	69.93	358.1	26.6	29.85	9.14	9.35	8.84	31
18/02/2013 19:00	38.49	225.8	18.24	29.27	8.71	9.72	9.16	36
18/02/2013 19:10	11.8	38.11	9.41	28.39	8.86	10.01	9.38	39
18/02/2013 19:20	1.45	0.072	1.554	27.7	8.81	9.99	9.23	41
18/02/2013 19:30	0	0.029	0	27.08	8.87	10.18	9.2	46
18/02/2013 19:40	0	0.013	0	26.55	9.2	10.05	8.96	47
18/02/2013 19:50	0	0.025	0	26	10.29	10.16	9.11	47
18/02/2013 20:00	0	0.051	0	25.41	11.32	9.94	8.76	49
18/02/2013 20:10	0	0.033	0	24.9	13.49	9.4	8.5	42
18/02/2013 20:20	0	0.017	0	24.43	14.37	8.89	8.08	40
18/02/2013 20:30	0	0.04	0	23.88	15.39	7.806	7.192	33
18/02/2013 20:40	0	0.045	0	23.26	15.96	6.828	6.25	29
18/02/2013 20:50	0	0.054	0	22.58	19.77	6.84	6.152	26
18/02/2013 21:00	0	0.041	0	22.03	27.19	6.566	5.049	11
18/02/2013 21:10	0	0.039	0	21.18	34.33	6.934	5.017	4
18/02/2013 21:20	0	0.053	0	20.55	39	7.301	5.32	360
18/02/2013 21:30	0	0.007	0	20.03	41.97	8.03	5.896	3
18/02/2013 21:40	0	0.058	0	19.58	42.95	7.319	5.264	1
18/02/2013 21:50	0	0.024	0	19.21	43.61	6.654	4.779	7
18/02/2013 22:00	0	0.009	0	18.55	46.1	6.104	4.837	11
18/02/2013 22:10	0	0.021	0	17.97	48.03	5.618	4.441	11
18/02/2013 22:20	0	0.039	0	17.39	49.36	5.844	4.49	12
18/02/2013 22:30	0	0.031	0	17.01	52	4.981	3.3	3
18/02/2013 22:40	0	0.026	0	16.73	53.23	3.284	2.385	355
18/02/2013 22:50	0	0.009	0	16.27	57.93	2.848	2.007	4
18/02/2013 23:00	0	0.034	0	15.62	65.41	3.126	2.733	22
18/02/2013 23:10	0	0.013	0	15.17	68.93	3.376	2.813	17
18/02/2013 23:20	0	0.026	0	14.77	70.62	3.069	2.19	12
18/02/2013 23:30	0	0.003	0	14.49	71.89	2.765	2.123	18
18/02/2013 23:40	0	0.004	0	14.49	72.75	2.439	2.168	71
18/02/2013 23:50	0	0.007	0	14.38	71.91	3.077	2.434	85
19/02/2013 00:00	0	0.033	0	14.26	73.08	4.209	3.473	61
19/02/2013 00:10	0	0.039	0	14.11	73.92	3.813	3.054	61
19/02/2013 00:20	0	0.006	0	13.86	75.54	3.024	2.31	67
19/02/2013 00:30	0	0.034	0	13.82	75.09	3.227	2.402	65
19/02/2013 00:40	0	0.014	0	14.16	71.61	4.083	2.968	60
19/02/2013 00:50	0	0.022	0	13.99	70.69	4.117	2.973	57
19/02/2013 01:00	0	0	0	13.77	69.84	3.233	2.262	41
19/02/2013 01:10	0	0.017	0	13.55	70.4	3.266	2.601	33
19/02/2013 01:20	0	0.015	0	13.68	69.67	3.799	3.055	22
19/02/2013 01:30	0	0.019	0	13.14	71.04	3.567	2.246	358
19/02/2013 01:40	0	0.032	0	12.77	72.53	3.358	2.187	340
19/02/2013 01:50	0	0.018	0	12.31	73.59	3.403	1.986	340
19/02/2013 02:00	0	0.021	0	11.74	76.41	3.153	1.963	327
19/02/2013 02:10	0	0.035	0	11.53	78.78	3.23	2.102	324
19/02/2013 02:20	0	0.023	0	11.25	80	3.119	1.808	328
19/02/2013 02:30	0	0.049	0	11.31	81.2	2.912	1.632	324
19/02/2013 02:40	0	0.081	0	11.47	81.8	2.466	1.288	314
19/02/2013 02:50	0	0.061	0	11.57	82	2.334	1.361	320
19/02/2013 03:00	0	0.015	0	11.49	81.8	2.485	1.49	329
19/02/2013 03:10	0	0.025	0	11.48	82.6	2.019	1.086	335
19/02/2013 03:20	0	0.076	0	11.57	82.5	0.781	0.507	71
19/02/2013 03:30	0	0.034	0	11.37	79.71	0.561	0.677	159
19/02/2013 03:40	0	0.014	0	11.47	80	0.537	0.471	240
19/02/2013 03:50	0	0.004	0	11.53	81	0.588	0.552	231
19/02/2013 04:00	0	0.041	0	11.39	81.1	0.89	0.714	229
19/02/2013 04:10	0	0.024	0	11.07	80.6	0.698	0.623	217
19/02/2013 04:20	0	0.005	0	11.05	80.6	0.775	0.76	206
19/02/2013 04:30	0	0.031	0	10.93	80.5	1.246	1.194	206
19/02/2013 04:40	0	0.029	0	10.79	79.05	1.244	1.081	195
19/02/2013 04:50	0	0.021	0	10.67	77.47	1.548	1.28	187
19/02/2013 05:00	0	0.009	0	10.44	76.92	1.744	1.431	184
19/02/2013 05:10	0	0.047	0	10.29	75.82	2.233	1.897	183
